source,freq_ghz,dataset,preferred,window,start_frac,end_frac,duration_ns,slope_nj_per_s,background_slope_nj_per_s,corrected_slope_nj_per_s,r2,n_points,delta_e_aj,data_path
srcX,900.0,srcX_05ns,True,40_100,0.4,1.0,0.49900232295780256,-0.17355205727888115,0.0020323817378846473,-0.1755844390167658,0.7403312538837737,300,-0.07210020000000024,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f900GHz.out/table.txt
srcX,900.0,srcX_05ns,True,50_100,0.5,1.0,0.49900232295780256,-0.18401592985025728,0.0006325777244673759,-0.18464850757472465,0.7979892312335624,250,-0.02244779999999998,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f900GHz.out/table.txt
srcX,1000.0,srcX_02ns,False,00_100,0.0,1.0,0.2,35.40878013576613,0.016614866149376545,35.392165269616754,0.8102349535605837,201,6.6364996,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f1000GHz.out/table.txt
srcX,1000.0,srcX_02ns,False,10_100,0.1,1.0,0.2,29.69499193235021,0.019204727045225918,29.675787205304985,0.7583279723536789,181,5.537654399999999,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f1000GHz.out/table.txt
srcX,1000.0,srcX_02ns,False,20_100,0.2,1.0,0.2,22.335860933437615,0.009915232723355077,22.32594570071426,0.6995267581022679,161,3.9638529999999994,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f1000GHz.out/table.txt
srcX,1000.0,srcX_02ns,False,30_100,0.3,1.0,0.2,14.749325436799213,0.0024053129798822922,14.746920123819331,0.6099371735546176,141,2.293364999999999,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f1000GHz.out/table.txt
srcX,1000.0,srcX_02ns,False,40_100,0.4,1.0,0.2,7.781030350338941,-0.001892966313059807,7.782923316652001,0.4264280341619079,121,1.1285382999999996,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f1000GHz.out/table.txt
srcX,1000.0,srcX_02ns,False,50_100,0.5,1.0,0.2,1.7186940543406308,-0.003781098058550842,1.7224751523991817,0.06110295466619775,101,0.3107199999999989,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/02ns/sw_f1000GHz.out/table.txt
srcX,1000.0,srcX_05ns,True,00_100,0.0,1.0,0.49900010171920717,6.4026267716405805,0.005315112917653493,6.397311658722927,0.3198053156773899,500,6.2371185,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f1000GHz.out/table.txt
srcX,1000.0,srcX_05ns,True,10_100,0.1,1.0,0.49900010171920717,1.3469041851959065,0.002772266093196028,1.3441319191027106,0.07739284793631063,450,2.7440336,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f1000GHz.out/table.txt
srcX,1000.0,srcX_05ns,True,20_100,0.2,1.0,0.49900010171920717,-1.1954801189609636,0.002094920876264422,-1.197575039837228,0.2696788280783463,400,-0.0886610000000007,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f1000GHz.out/table.txt
srcX,1000.0,srcX_05ns,True,30_100,0.3,1.0,0.49900010171920717,-1.3616601129235073,0.002449880744652873,-1.3641099936681602,0.275545289702129,350,-0.916128000000001,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f1000GHz.out/table.txt
srcX,1000.0,srcX_05ns,True,40_100,0.4,1.0,0.49900010171920717,-1.0194675879183412,0.0020323817378846473,-1.021499969656226,0.12851714715647766,300,-0.39972100000000005,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f1000GHz.out/table.txt
srcX,1000.0,srcX_05ns,True,50_100,0.5,1.0,0.49900010171920717,-2.172777284073154,0.0006325777244673759,-2.173409861797621,0.34496671642120735,250,-0.3631305000000005,/mnt/d/Research/Hopfion/20260105_frustrated_fm/spin_wave_dynamics/freq_sweep/plane_wave/srcX/05ns/sw_f1000GHz.out/table.txt
